site,rising_percentage,stable_percentage,falling_percentage
#338,26.666666666666668,13.333333333333334,60.0
#358,23.333333333333332,13.333333333333334,63.33333333333333
#361,16.666666666666664,20.0,63.33333333333333
#362,16.666666666666664,13.333333333333334,70.0
#355,26.666666666666668,10.0,63.33333333333333
#382,26.666666666666668,16.666666666666664,56.666666666666664
#379,20.0,20.0,60.0
#383,25.0,10.714285714285714,64.28571428571429
#381,33.33333333333333,16.666666666666664,50.0
#340,39.285714285714285,10.714285714285714,50.0
#364,44.44444444444444,14.814814814814813,40.74074074074074
#386,20.0,13.333333333333334,66.66666666666666
#589,0.0,10.344827586206897,89.65517241379311
#585,0.0,21.428571428571427,78.57142857142857
#586,3.3333333333333335,26.666666666666668,70.0
#587,6.666666666666667,23.333333333333332,70.0
#519,0.0,30.0,70.0
#521,6.666666666666667,23.333333333333332,70.0
#522,0.0,30.0,70.0
#524,0.0,13.333333333333334,86.66666666666667
#525,0.0,16.666666666666664,83.33333333333334
#526,0.0,10.0,90.0
#574,10.0,26.666666666666668,63.33333333333333
#575,0.0,10.714285714285714,89.28571428571429
#583,3.4482758620689653,10.344827586206897,86.20689655172413
#584,0.0,27.586206896551722,72.41379310344827
#530,0.0,20.0,80.0
#531,0.0,16.666666666666664,83.33333333333334
#532,0.0,20.689655172413794,79.3103448275862
#533,0.0,13.793103448275861,86.20689655172413
#539,0.0,10.344827586206897,89.65517241379311
#1079,0.0,14.285714285714285,85.71428571428571
#344,23.333333333333332,10.0,66.66666666666666
#1056,20.0,16.666666666666664,63.33333333333333
#366,20.0,20.0,60.0
#1081,7.4074074074074066,22.22222222222222,70.37037037037037
#384,26.666666666666668,20.0,53.333333333333336
