site,slope,intercept,trend,h,p,z,Tau,s
Site_233,-0.4142105263157895,-68.6715789473684,decreasing,True,0.0,-28.403147359553067,-0.9694399350649351,-71661.0
Site_234,-0.33978062083901506,-76.3021207989091,decreasing,True,0.0,-28.033341410846994,-0.9568181818181818,-70728.0
Site_235,-0.384821562673458,-48.98425996669607,decreasing,True,0.0,-28.413837916081317,-0.9698051948051948,-71688.0
Site_236,-0.4881249999999996,-61.8600000000001,decreasing,True,0.0,-28.72420335640678,-0.9803977272727272,-72471.0
Site_237,-0.5649275362318842,-18.76391304347824,decreasing,True,0.0,-28.789582390160376,-0.9826298701298701,-72636.0
Site_238,-0.38970477969149897,-62.16668229923221,decreasing,True,0.0,-28.446343880547982,-0.9709145021645021,-71770.0
Site_239,-0.4608333333333333,-59.59,decreasing,True,0.0,-28.577939811719418,-0.9754058441558442,-72102.0
Site_240,-0.4188562822719449,-49.86959380378657,decreasing,True,0.0,-28.373024010413715,-0.9684117965367965,-71585.0
Site_241,-0.46741319025801786,-43.18666747046058,decreasing,True,0.0,-28.503025565684094,-0.972849025974026,-71913.0
Site_242,-0.5521569865319865,-45.375858585858566,decreasing,True,0.0,-28.728547519013066,-0.9805465367965368,-72482.0
Site_243,-0.4328387054992228,-47.464968544149215,decreasing,True,0.0,-28.382532188056327,-0.9687364718614718,-71609.0
Site_244,-0.3871147392875583,-59.713970056788796,decreasing,True,0.0,-28.346067086932138,-0.9674918831168832,-71517.0
Site_245,-0.3689263775971093,-32.47613550135502,decreasing,True,0.0,-28.134415376441474,-0.9602678571428571,-70983.0
Site_246,-0.5013674240884517,-53.50745457501728,decreasing,True,0.0,-28.535531551823382,-0.9739583333333334,-71995.0
Site_247,-0.4162354632381444,-33.032791058276274,decreasing,True,0.0,-28.481617662270637,-0.9721185064935065,-71859.0
Site_248,-0.3575231501328989,-21.40555517448341,decreasing,True,0.0,-28.438027026977583,-0.9706304112554113,-71749.0
Site_249,-0.45741688156198196,-46.90595874009945,decreasing,True,0.0,-28.516900398521198,-0.9733225108225109,-71948.0
Site_250,-0.4427953639082751,-86.04329012961118,decreasing,True,0.0,-28.67346027746021,-0.9786661255411255,-72343.0
Site_251,-0.40106778841170576,-68.46498462495249,decreasing,True,0.0,-28.35597385442577,-0.9678300865800866,-71542.0
Site_252,-0.4705765971316819,-53.84929335071706,decreasing,True,0.0,-28.49233056548868,-0.9724837662337662,-71886.0
Site_253,-0.4408688662099819,-60.663177687683486,decreasing,True,0.0,-28.56763894425258,-0.9750541125541126,-72076.0
Site_254,-0.39792347617780144,-43.348692573862124,decreasing,True,0.0,-28.078127865628286,-0.9583468614718614,-70841.0
Site_255,-0.41547493734335844,-73.94881203007517,decreasing,True,0.0,-28.384132491166422,-0.9687905844155844,-71613.0
Site_256,-0.39831459728011454,-23.213597322218007,decreasing,True,0.0,-28.281467104949765,-0.9652867965367965,-71354.0
Site_257,-0.4154797463175123,-99.27788870703765,decreasing,True,0.0,-28.614799027825644,-0.976663961038961,-72195.0
Site_258,-0.3566719409282701,-100.91898734177215,decreasing,True,0.0,-28.29889804845385,-0.9658820346320346,-71398.0
Site_259,-0.43183066468069264,-46.20851238130702,decreasing,True,0.0,-27.970712164115294,-0.9546807359307359,-70570.0
Site_260,-0.4236739439962031,-61.784602752729,decreasing,True,0.0,-28.52125811624619,-0.9734713203463203,-71959.0
Site_261,-0.3786885245901639,-66.62180327868855,decreasing,True,0.0,-28.40234571575871,-0.9694128787878787,-71659.0
Site_262,-0.4254501654259719,-70.9635682382134,decreasing,True,0.0,-28.52006679659505,-0.9734307359307359,-71956.0
Site_263,-0.42734939759036145,-36.9389156626506,decreasing,True,0.0,-28.69050149498343,-0.9792478354978355,-72386.0
Site_264,-0.42861510679369824,-28.865899495609938,decreasing,True,0.0,-28.599334256348392,-0.9761363636363637,-72156.0
Site_265,-0.42425962138547946,-73.29215269398794,decreasing,True,0.0,-28.572786385845827,-0.9752299783549784,-72089.0
Site_266,-0.37578331332533016,-31.629603841536607,decreasing,True,0.0,-27.998860305314384,-0.9556412337662338,-70641.0
Site_267,-0.36918182539787536,-25.967089523607925,decreasing,True,0.0,-28.277884317250365,-0.9651650432900433,-71345.0
Site_268,-0.4628373237323732,-25.65523384338435,decreasing,True,0.0,-28.562475047712805,-0.9748782467532467,-72063.0
Site_269,-0.4467172181372549,-65.21029411764705,decreasing,True,0.0,-28.489155210703824,-0.9723755411255411,-71878.0
Site_270,-0.46249999999999997,-75.71,decreasing,True,0.0,-28.33061128031884,-0.9669642857142857,-71478.0
Site_271,-0.4594555335968379,-79.49453754940714,decreasing,True,0.0,-28.656423559216332,-0.9780844155844156,-72300.0
Site_272,-0.5005873727790237,-37.41722442642745,decreasing,True,0.0,-28.65245545900036,-0.9779491341991342,-72290.0
Site_273,-0.4466075285729265,-70.55135451399812,decreasing,True,0.0,-28.331395098184835,-0.966991341991342,-71480.0
Site_274,-0.44451931011718104,-33.01229245750123,decreasing,True,0.0,-27.98419279242765,-0.9551406926406927,-70604.0
Site_275,-0.5162823920265782,0.05621926910302477,decreasing,True,0.0,-28.756292698112844,-0.9814935064935065,-72552.0
Site_276,-0.4421886405109489,-34.09978102189781,decreasing,True,0.0,-28.453084231535744,-0.9711444805194805,-71787.0
Site_277,-0.423997084548104,-89.40255976676404,decreasing,True,0.0,-28.386907754452956,-0.9688852813852814,-71620.0
Site_278,-0.4257142857142856,-51.352857142857175,decreasing,True,0.0,-28.52601443378413,-0.973633658008658,-71971.0
Site_279,-0.38553191489361704,-16.38787234042553,decreasing,True,0.0,-28.000047185466148,-0.9556818181818182,-70644.0
Site_280,-0.36257386314043816,-58.67581827703586,decreasing,True,0.0,-28.45704335885194,-0.971279761904762,-71797.0
Site_281,-0.45365465416936007,-31.718306399482856,decreasing,True,0.0,-28.673066169950406,-0.9786525974025974,-72342.0
Site_282,-0.44940599354982913,-78.0640492384328,decreasing,True,0.0,-28.529180830177793,-0.9737418831168831,-71979.0
Site_283,-0.45591339251706664,-68.6246286367232,decreasing,True,0.0,-28.587447956423013,-0.9757305194805195,-72126.0
Site_284,-0.4834090909090909,-10.405454545454546,decreasing,True,0.0,-28.588249658440592,-0.9757575757575757,-72128.0
Site_285,-0.39651598306816516,-66.32893125091229,decreasing,True,0.0,-28.420188600986357,-0.970021645021645,-71704.0
Site_286,-0.4576832835820895,-26.69480955223881,decreasing,True,0.0,-28.34646122009712,-0.9675054112554112,-71518.0
Site_287,-0.4570000000000002,-35.00599999999997,decreasing,True,0.0,-28.671082118691245,-0.9785849567099567,-72337.0
Site_288,-0.3965281375935521,-34.256597582038,decreasing,True,0.0,-28.418204569590866,-0.9699540043290044,-71699.0
Site_289,-0.4185318068595517,-81.31189308296607,decreasing,True,0.0,-28.525611351883274,-0.9736201298701299,-71970.0
Site_290,-0.512,-69.916,decreasing,True,0.0,-28.76303307238798,-0.9817234848484848,-72569.0
Site_291,-0.4794271235521235,-39.099992277992285,decreasing,True,0.0,-28.538697947218633,-0.9740665584415584,-72003.0
Site_292,-0.4295666618517984,-54.22320092445469,decreasing,True,0.0,-28.44594975522884,-0.970900974025974,-71769.0
Site_293,-0.28739283527250475,-54.1105756276791,decreasing,True,0.0,-27.7408278592867,-0.9468344155844156,-69990.0
Site_294,-0.36764705882352944,-72.95176470588234,decreasing,True,0.0,-28.198625673291147,-0.9624594155844156,-71145.0
Site_295,-0.498319034754673,-68.38274532710278,decreasing,True,0.0,-28.807031265509437,-0.9832251082251082,-72680.0
Site_296,-0.3989865695224719,-65.28457865168538,decreasing,True,0.0,-28.52323319367472,-0.9735389610389611,-71964.0
Site_297,-0.47994349561053473,-69.54084884277734,decreasing,True,0.0,-28.610441317448338,-0.9765151515151516,-72184.0
Site_298,-0.3482272727272727,-73.11036363636364,decreasing,True,0.0,-28.12371586943381,-0.9599025974025974,-70956.0
Site_299,-0.47137931034482755,-10.635172413793114,decreasing,True,0.0,-28.472499151892272,-0.9718073593073593,-71836.0
Site_300,-0.44062650966183586,-62.769710144927515,decreasing,True,0.0,-28.413452715837582,-0.9697916666666667,-71687.0
Site_301,-0.39143807640217554,-67.9038893307823,decreasing,True,0.0,-28.35834755788176,-0.9679112554112554,-71548.0
Site_302,-0.5138447187141216,-51.341814006888654,decreasing,True,0.0,-28.797518631180782,-0.9829004329004329,-72656.0
Site_303,-0.3672841751507364,-68.62143837105859,decreasing,True,0.0,-28.183169852668467,-0.9619318181818182,-71106.0
Site_304,-0.36858835005574137,-27.351036789297666,decreasing,True,0.0,-28.14035856385686,-0.9604707792207792,-70998.0
Site_305,-0.39913353008180597,-59.40636222429325,decreasing,True,0.0,-28.41661913041155,-0.9698998917748918,-71695.0
Site_306,-0.44461538461538463,-67.04384615384615,decreasing,True,0.0,-28.33497346413243,-0.9671130952380952,-71489.0
Site_307,-0.3860579087910362,-80.37688151212106,decreasing,True,0.0,-28.51807827744679,-0.9733630952380953,-71951.0
Site_308,-0.34682091478277494,-58.410384361707216,decreasing,True,0.0,-28.060289470710117,-0.9577380952380953,-70796.0
Site_309,-0.4460526396562308,-72.00789318600368,decreasing,True,0.0,-28.50977189354364,-0.9730790043290043,-71930.0
Site_310,-0.29714550264550277,-89.56806349206347,decreasing,True,0.0,-27.390458682353447,-0.9348755411255412,-69106.0
Site_311,-0.363843537414966,-54.81204081632653,decreasing,True,0.0,-28.388091631385954,-0.9689258658008658,-71623.0
Site_312,-0.37531359265734265,-19.259790209790197,decreasing,True,0.0,-27.823289644395512,-0.9496482683982684,-70198.0
Site_313,-0.3450305813257519,-54.96412838545564,decreasing,True,0.0,-28.259262072084457,-0.9645292207792208,-71298.0
Site_314,-0.38564741792265445,-64.92569575885034,decreasing,True,0.0,-28.23151245342564,-0.963582251082251,-71228.0
Site_315,-0.3631697887488329,-41.7514005602241,decreasing,True,0.0,-27.939022403110016,-0.9535984848484849,-70490.0
Site_316,-0.35469512195121944,-38.218536585365854,decreasing,True,0.0,-28.021446213868114,-0.9564123376623377,-70698.0
Site_317,-0.4133228344113329,-74.2520157930241,decreasing,True,0.0,-28.333380606027863,-0.9670589826839827,-71485.0
Site_318,-0.4664864864864865,-56.174594594594595,decreasing,True,0.0,-28.537108024828985,-0.9740124458874458,-71999.0
Site_319,-0.3223529411764706,-65.42823529411763,decreasing,True,0.0,-28.239842661918185,-0.963866341991342,-71249.0
Site_320,-0.4365582584170633,-86.42081438392385,decreasing,True,0.0,-28.599741848673055,-0.9761498917748918,-72157.0
Site_321,-0.49421052631578943,-57.16157894736844,decreasing,True,0.0,-28.455852044432405,-0.9712391774891775,-71794.0
Site_322,-0.2990499533146592,-53.852408963585425,decreasing,True,0.0,-28.250931859670565,-0.9642451298701299,-71277.0
Site_323,-0.4310675774204689,-30.96502513526997,decreasing,True,0.0,-28.604104053969834,-0.9762987012987013,-72168.0
Site_324,-0.3892592592592589,-83.55222222222228,decreasing,True,0.0,-28.09318953783176,-0.9588609307359307,-70879.0
Site_325,-0.36949323745933915,-12.867298407806885,decreasing,True,0.0,-27.90492082723516,-0.9524350649350649,-70404.0
Site_326,-0.5502614490772386,-9.159801777170188,decreasing,True,0.0,-28.621534896100687,-0.9768939393939394,-72212.0
Site_327,-0.435392702928263,-76.9346010377735,decreasing,True,0.0,-28.571593565875258,-0.975189393939394,-72086.0
Site_328,-0.4932616404563676,-38.853765032377424,decreasing,True,0.0,-28.39521570149083,-0.9691693722943723,-71641.0
Site_329,-0.3914107733664186,-54.209131513647634,decreasing,True,0.0,-28.57516753753306,-0.9753111471861472,-72095.0
Site_330,-0.36735691739622417,-35.30747185992496,decreasing,True,0.0,-28.09795468380953,-0.9590232683982683,-70891.0
Site_331,-0.40938266477744667,-48.49852836273024,decreasing,True,0.0,-28.345278820416944,-0.9674648268398268,-71515.0
Site_332,-0.4540740740740742,-41.44777777777776,decreasing,True,0.0,-28.558121820421295,-0.9747294372294373,-72052.0
Site_333,-0.4714999999999999,-29.272000000000006,decreasing,True,0.0,-28.56881680343376,-0.975094696969697,-72079.0
Site_334,-0.4733444244901556,-83.08787049789012,decreasing,True,0.0,-28.598944636032517,-0.9761228354978355,-72155.0
Site_335,-0.28156625148279957,-16.09927971530248,decreasing,True,0.0,-27.755096813021346,-0.9473214285714285,-70026.0
Site_336,-0.4979591836734695,-58.88183673469388,decreasing,True,0.0,-28.629453095940992,-0.9771645021645021,-72232.0
Site_337,-0.4205799574615422,-30.978648167383895,decreasing,True,0.0,-28.354388415370995,-0.967775974025974,-71538.0
Site_338,-0.3529775641025641,-24.948307692307694,decreasing,True,0.0,-28.093995498216227,-0.958887987012987,-70881.0
Site_339,-0.34192976451259594,-65.60948521358156,decreasing,True,0.0,-27.888676646384624,-0.9518804112554112,-70363.0
Site_340,-0.4581974597548368,-20.336087727071344,decreasing,True,0.0,-28.592996993114728,-0.9759199134199135,-72140.0
Site_341,-0.3497912308228731,-67.94008368200835,decreasing,True,0.0,-28.12965463895595,-0.9601055194805195,-70971.0
Site_342,-0.4379411764705882,-59.47529411764707,decreasing,True,0.0,-28.604095066498157,-0.9762987012987013,-72168.0
Site_343,-0.49970093353457434,-43.15742076136172,decreasing,True,0.0,-28.501838725134625,-0.9728084415584416,-71910.0
Site_344,-0.4794515175933387,-11.015308622078962,decreasing,True,0.0,-28.568821291625575,-0.975094696969697,-72079.0
Site_345,-0.38509772090654437,-31.181237585943478,decreasing,True,0.0,-28.51015556301493,-0.9730925324675325,-71931.0
Site_346,-0.4684920248188935,-67.13953123477245,decreasing,True,0.0,-28.62550748793431,-0.9770292207792208,-72222.0
Site_347,-0.3833398184176394,-50.02875486381322,decreasing,True,0.0,-28.302467509501035,-0.9660037878787879,-71407.0
Site_348,-0.4019094130262483,-72.62339269896032,decreasing,True,0.0,-28.137595096195962,-0.9603760822510823,-70991.0
Site_349,-0.44538603462957704,-26.985881351121208,decreasing,True,0.0,-28.25173345576303,-0.9642721861471861,-71279.0
Site_350,-0.4472369337979094,-60.170508710801386,decreasing,True,0.0,-28.590220228991978,-0.9758252164502165,-72133.0
Site_351,-0.5581652979917067,-6.402262785592313,decreasing,True,0.0,-28.764215373254334,-0.9817640692640692,-72572.0
Site_352,-0.4041299761690823,-37.257044575536185,decreasing,True,0.0,-28.479243977994404,-0.9720373376623377,-71853.0
Site_353,-0.46030303030303027,-62.68181818181819,decreasing,True,0.0,-28.730540601514985,-0.9806141774891775,-72487.0
Site_354,-0.417788967611336,-67.3645182186235,decreasing,True,0.0,-28.37896717908626,-0.9686147186147186,-71600.0
Site_355,-0.5181473499361431,-43.52570881226052,decreasing,True,0.0,-28.67662665068998,-0.9787743506493507,-72351.0
Site_356,-0.37568023668639056,-79.58939455621301,decreasing,True,0.0,-28.484797490115,-0.9722267316017316,-71867.0
Site_357,-0.43912200956937797,-48.45857416267944,decreasing,True,0.0,-28.614006308235986,-0.9766369047619048,-72193.0
Site_358,-0.4274999999999999,-74.09,decreasing,True,0.0,-28.558914540073218,-0.9747564935064935,-72054.0
Site_359,-0.4911466134809508,-33.47985021165745,decreasing,True,0.0,-28.717055343411065,-0.9801542207792208,-72453.0
Site_360,-0.3971623959599738,-30.864819975685037,decreasing,True,0.0,-28.3084106827825,-0.96620670995671,-71422.0
Site_361,-0.3701873628784555,-51.98402632733655,decreasing,True,0.0,-28.218448099296594,-0.9631358225108225,-71195.0
Site_362,-0.3594537164962698,-55.19488643271619,decreasing,True,0.0,-28.111417672059932,-0.9594832251082251,-70925.0
Site_363,-0.38756208626290034,-33.60807943752313,decreasing,True,0.0,-28.529579430923704,-0.9737554112554112,-71980.0
Site_364,-0.4837300784214521,-33.19382494308118,decreasing,True,0.0,-28.298109774589918,-0.9658549783549784,-71396.0
Site_365,-0.45872431386347645,-64.89493173821252,decreasing,True,0.0,-28.55652740859445,-0.9746753246753247,-72048.0
Site_366,-0.3252380952380952,-34.984285714285726,decreasing,True,0.0,-28.147887189518045,-0.9607278138528138,-71017.0
Site_367,-0.45951337911437373,-37.84343121004024,decreasing,True,0.0,-28.355181134898384,-0.9678030303030303,-71540.0
Site_368,-0.4110287245739417,-50.87248488180319,decreasing,True,0.0,-28.344477194805002,-0.9674377705627706,-71513.0
Site_369,-0.3891756940399923,-38.638266744321484,decreasing,True,0.0,-28.09041722578559,-0.9587662337662337,-70872.0
Site_370,-0.4852220844371794,-25.267359788061555,decreasing,True,0.0,-28.48360169833521,-0.9721861471861472,-71864.0
Site_371,-0.4562222222222222,-38.735333333333344,decreasing,True,0.0,-28.47369494086681,-0.9718479437229437,-71839.0
Site_372,-0.48810878042221323,-46.50311415893506,decreasing,True,0.0,-28.748768638477568,-0.9812364718614719,-72533.0
Site_373,-0.431954187795069,-18.17479594334675,decreasing,True,0.0,-28.636601065961862,-0.9774080086580087,-72250.0
Site_374,-0.35981900081900076,-54.25475184275186,decreasing,True,0.0,-28.148684331296955,-0.9607548701298702,-71019.0
Site_375,-0.38560120481927684,-58.94456867469884,decreasing,True,0.0,-28.3262535472763,-0.9668154761904761,-71467.0
Site_376,-0.4247368421052632,-77.68052631578945,decreasing,True,0.0,-28.5823020149608,-0.9755546536796537,-72113.0
Site_377,-0.4181510494839171,-24.244998499087913,decreasing,True,0.0,-28.59815191644286,-0.9760957792207792,-72153.0
Site_378,-0.3574545454545454,-44.59872727272729,decreasing,True,0.0,-28.2402412399994,-0.9638798701298701,-71250.0
Site_379,-0.31854870335230867,-77.12864895635673,decreasing,True,0.0,-28.25568817571406,-0.9644074675324675,-71289.0
Site_380,-0.40796267270405207,-33.141166840821995,decreasing,True,0.0,-28.462592395107773,-0.9714691558441558,-71811.0
Site_381,-0.4318000000000001,-91.50439999999998,decreasing,True,0.0,-28.65799999436053,-0.9781385281385281,-72304.0
Site_382,-0.4220661157024793,-62.34330578512396,decreasing,True,0.0,-28.37539771174942,-0.9684929653679654,-71591.0
Site_383,-0.3482432432432433,-83.4472972972973,decreasing,True,0.0,-28.073778933940307,-0.958198051948052,-70830.0
Site_384,-0.4377777777777777,-40.47666666666669,decreasing,True,0.0,-28.166524212360684,-0.9613636363636363,-71064.0
Site_385,-0.38018764671361505,-86.43397183098591,decreasing,True,0.0,-28.162953286152437,-0.9612418831168831,-71055.0
Site_386,-0.3667543859649123,-41.41315789473684,decreasing,True,0.0,-28.49033757638695,-0.9724161255411256,-71881.0
Site_387,-0.41314039408867,-68.66704433497537,decreasing,True,0.0,-28.38926807457606,-0.9689664502164502,-71626.0
