SiteNo;DecLatVa;DecLongVa;AltVa
392;39.979714;-102.807997;4279.94
149831;39.984025;-102.941352;4400
345;40.079712;-102.636882;4057
149858;39.654371;-102.940062;4514
149881;39.636788;-102.816512;4414
405;39.99943;-102.94077;4401.23
739;39.645781;-102.963696;4551
396;40.135819;-102.800767;4187
539408;35.421944;-100.228611;2496
529505;35.574444;-100.434167;2774
530501;35.57;-100.3130556;2697
553307;35.22;-100.414167;2604
553450;35.2;-100.4936111;2691
538511;35.46;-100.308612;2508
530124;35.605278;-100.348889;2643
531904;35.5252778;-100.1388889;2456
532804;35.523055;-100.071111;2365
536301;35.4955556;-100.5241667;2807
537102;35.465556;-100.485834;2668
544906;35.2772222;-100.5316667;2772
539110;35.473333;-100.221944;2419
539552;35.4330556;-100.1719444;2442
529812;35.502501;-100.425833;2579
528602;35.571389;-100.505278;2775
529817;35.529722;-100.455278;2658
545103;35.343889;-100.489722;2535
529820;35.537222;-100.441389;2682
538615;35.448056;-100.276389;2490
544305;35.354723;-100.538056;2633
553102;35.227778;-100.466389;2697
553302;35.2430556;-100.4080556;2533
529201;35.611389;-100.439722;2784
529307;35.586667;-100.375833;2718
530304;35.6113889;-100.2633333;2605
530801;35.5269444;-100.3022222;2540
530903;35.540278;-100.291111;2585
537505;35.426667;-100.439445;2587
538101;35.4975;-100.338334;2450
545204;35.356945;-100.430833;2570
545408;35.292222;-100.497222;2755
553404;35.197222;-100.490556;2651
528902;35.534167;-100.509445;2700
540201;35.478611;-100.052501;2282
545907;35.280833;-100.410834;2626
529818;35.52;-100.4566667;2650
528906;35.5175;-100.5383333;2852
529404;35.5433333;-100.4611111;2701
529609;35.5575;-100.3755556;2670
532352;35.6033333;-100.0236111;2558
539905;35.407778;-100.155834;2445
532904;35.520555;-100.038889;2461
552307;35.216944;-100.507223;2760
538115;35.4649722;-100.3618833;2632
529309;35.6061111;-100.3841667;2690
531308;35.5897222;-100.135;2557
529314;35.6055556;-100.4022222;2654
529711;35.5391667;-100.4644444;2690
539504;35.4455556;-100.1975;2463
545305;35.354723;-100.378055;2414
538408;35.4547222;-100.3436111;2600
538610;35.4175;-100.286945;2608
545505;35.309723;-100.435;2662
528303;35.6;-100.505278;2963
532107;35.596389;-100.119444;2560
532601;35.5416667;-100.035;2488
537101;35.4875;-100.4869444;2712
537311;35.478611;-100.403334;2570
2449303;33.215556;-102.882778;3672
2702101;32.9925;-102.838056;3580
2460402;33.077778;-102.611667;3481
2459301;33.087222;-102.664167;3536
2451602;33.180278;-102.666112;3586
2449903;33.143889;-102.888611;3710
2449601;33.183889;-102.913889;3707
2449101;33.230278;-102.998334;3761
2458901;33.029444;-102.773889;3552
2458601;33.060556;-102.751667;3550
2457901;33.016112;-102.888611;3617
2457502;33.056112;-102.9425;3658
2441402;33.29;-102.958889;3842
2443801;33.28;-102.674722;3600
2459801;33.038056;-102.698334;3503
2703101;32.978889;-102.7325;3486
2702303;32.996389;-102.784167;3542
2702212;32.970555;-102.818611;3591
2564901;33.011112;-103.028055;3697
2556901;33.141389;-103.012778;3750
2433801;33.385834;-102.952223;3818
2451701;33.151667;-102.720555;3575
2450501;33.172778;-102.800834;3616
2564301;33.103889;-103.030833;3744
2450605;33.185556;-102.762223;3619
2449201;33.225;-102.931944;3716
2556201;33.219444;-103.056667;3791
2548801;33.253056;-103.042778;3781
2459201;33.110001;-102.693056;3546
2458101;33.106945;-102.8675;3660
2701202;32.996389;-102.940834;3656
2457802;33.030555;-102.936389;3647
2457101;33.12;-102.990278;3738
2458201;33.104723;-102.815834;3634
2703202;32.996111;-102.668333;3455
2451101;33.245834;-102.73;3633
2449702;33.148056;-102.960834;3753
2457112;33.095278;-102.982778;3701
2564801;33.030555;-103.060834;3736
2450801;33.153056;-102.821389;3646
2443403;33.301667;-102.733055;3654
2450204;33.246667;-102.816112;3704
2458801;33.035;-102.832222;3606
2458508;33.058889;-102.819167;3621
2548921;33.278889;-103.002778;3779
2459101;33.123333;-102.7275;3574
2444101;33.344167;-102.610001;3589
2451201;33.211112;-102.68;3584
2457601;33.048334;-102.878889;3619
2608202;32.963612;-103.064167;3712
2443501;33.322778;-102.6975;3628
2442504;33.315001;-102.818611;3712
2442401;33.331111;-102.874167;3752
2441804;33.255556;-102.939445;3735
2458401;33.082778;-102.842222;3629
2556502;33.182222;-103.058889;3797
2704101;32.963056;-102.618889;3410
2449802;33.1275;-102.943056;3718
2457702;33.026111;-102.963889;3664
2450402;33.185834;-102.857778;3663
2548601;33.314723;-103.008889;3816
2548301;33.336945;-103.004167;3833
2441802;33.251389;-102.920278;3731
2441602;33.300556;-102.899722;3747
2450203;33.215834;-102.826667;3677
2449401;33.183889;-102.990834;3790
2449203;33.211112;-102.952501;3740
2457501;33.082778;-102.929722;3662
2457301;33.111945;-102.892222;3662
2452701;33.154723;-102.609445;3497
665;39.854308;-102.183422;3577.69
598;39.951383;-102.222148;3791.57
674;39.75006;-102.573533;4111.84
607;39.972217;-102.416315;3902.67
608;39.971665;-102.425491;3904.68
730;39.643885;-102.758268;4353.98
731;39.629441;-102.778272;4386.23
732;39.622771;-102.731049;4331.02
733;39.608038;-102.759646;4375.84
734;39.586343;-102.721619;4350.66
707;39.624119;-102.150567;3642.59
599;39.961668;-102.191038;3793.56
600;39.989166;-102.280764;3872.59
601;39.969443;-102.333259;3957.63
602;39.947779;-102.269098;3868.67
604;39.945549;-102.345213;3932.65
606;39.974437;-102.362149;3944.64
149927;39.944836;-102.071972;3371
149875;39.646308;-102.702893;4298
573;40.012497;-102.422153;3859.66
673;39.817088;-102.463818;4010.78
596;40.001379;-102.184359;3817.79
605;39.9861;-102.44409;3900.98
615;39.942766;-102.666597;4163.91
616;39.88638;-102.317141;3867.43
609;39.951104;-102.434655;3933.7
610;39.951108;-102.396872;3923.67
612;39.992771;-102.555216;4019.74
623;39.897773;-102.714387;4221.88
675;39.787623;-102.608902;4168.86
678;39.720695;-102.23567;3932.26
687;39.705547;-102.401309;4076.72
691;39.713526;-102.673954;4164.13
718;39.610555;-102.464412;4092.69
727;39.572138;-102.663555;4278.96
580;40.042495;-102.666884;4122.32
670;39.803867;-102.146507;3803.58
368;40.049994;-102.714102;4152.8
371;40.05555;-102.745217;4202.83
370;40.049606;-102.782162;4209.88
149861;39.618259;-102.785736;4402
149872;39.654271;-102.550408;4145
682;39.67222;-102.140197;3779.13
688;39.661475;-102.45685;4124.78
689;39.667588;-102.434979;4105.77
692;39.688611;-102.673832;4252.92
693;39.681387;-102.60827;4166.66
695;39.678788;-102.726371;4315.04
696;39.661941;-102.712167;4300.98
703;39.653092;-102.080014;3556.52
705;39.584921;-102.104208;3643.56
708;39.619979;-102.15663;3654
710;39.643101;-102.300647;3934.65
149857;39.905421;-102.106457;3425
149676;39.594588;-102.196409;3762
149873;39.603506;-102.501783;4096
712;39.611336;-102.31184;3781.65
713;39.594586;-102.240679;3730.44
714;39.595552;-102.340758;3815.65
715;39.572538;-102.382124;3845.9
719;39.581923;-102.536449;4130.45
721;39.646728;-102.587732;4171.89
724;39.615241;-102.601557;4209.98
725;39.622556;-102.625255;4230.83
726;39.612005;-102.662446;4275.91
728;39.58341;-102.584958;4199.14
46195;39.850566;-102.763291;4291
49500;39.683171;-102.399681;4067
149675;39.682698;-102.178145;3825
152883;39.628063;-102.613475;4220
679;39.727923;-102.167236;3846.59
152884;39.694782;-102.239746;3910
152886;39.66324;-102.678647;4270
149932;39.694059;-102.743059;4280
149933;39.678144;-102.780618;4358
150427;39.686734;-102.413597;4040
150428;39.708742;-102.377481;4060
150644;39.662835;-102.744961;4336
1098;40.046543;-102.420729;3870
1099;39.86059;-102.477038;4031
1105;40.050273;-102.374288;3853
1106;40.019324;-102.144961;3690
1111;39.899991;-102.740689;4250
1112;39.950365;-102.695723;4184
149865;40.002824;-102.107922;3668
150645;39.673867;-102.290286;3963
620;39.856934;-102.525481;4072
149867;39.97564;-102.205968;3823
626;39.750548;-102.706891;4282.94
625;39.8211;-102.611594;4171.04
1076;39.827503;-102.642758;4211
576;40.050553;-102.487158;3916.71
577;40.043328;-102.459094;3905.69
578;40.021107;-102.482709;3946.71
1077;39.844859;-102.724616;4251
1078;40.013992;-102.223054;3801
617;39.91527;-102.397154;3922.7
618;39.90083;-102.397151;3929.71
621;39.908049;-102.6141;4124.82
622;39.898884;-102.770504;4270.92
667;39.747897;-102.127067;3777.07
669;39.826399;-102.205041;3660.56
676;39.664724;-102.087648;3577.53
337;39.985344;-102.73308;4208
415;39.963849;-102.788877;4278
677;39.738918;-102.203423;3890.61
683;39.660785;-102.125098;3744.54
680;39.717014;-102.192038;3883.6
684;39.731451;-102.302394;3986.67
722;39.652112;-102.645035;4239.9
723;39.630313;-102.682754;4287.93
149856;39.888167;-102.15101;3475
671;39.768505;-102.187202;3868.4
672;39.817641;-102.338182;3740.75
704;39.631663;-102.090366;3569.97
590;40.17277;-102.296319;3762.62
592;40.145274;-102.243816;3697.6
593;40.132213;-102.434649;3855.17
594;40.123048;-102.56244;3957.73
595;40.10666;-102.554661;3961.72
529;40.201408;-102.260796;3717
1083;40.207037;-102.05689;3570
591;40.154992;-102.340767;3781.99
558;40.428611;-102.133253;3626.53
559;40.403054;-102.113248;3626.53
560;40.384722;-102.09158;3602.91
561;40.431663;-102.255206;3736.59
565;40.435786;-102.373263;3796
149908;40.163498;-102.720637;4105
1085;40.268108;-102.542656;3944
152887;40.259178;-102.759704;4112
566;40.428611;-102.392143;3816.63
568;40.391104;-102.372704;3806.64
569;40.366666;-102.364374;3786.64
572;40.07972;-102.402989;3854.83
534;40.194433;-102.434645;3871
1082;40.344027;-102.118204;3639
537;40.224991;-102.514095;3919.72
540;40.311662;-102.080471;3601.52
544;40.30916;-102.169647;3656.56
374;40.164058;-102.685389;4085.93
545;40.312497;-102.219927;3711.59
546;40.288889;-102.154084;3661.56
547;40.278885;-102.183259;3663.57
548;40.347219;-102.243542;3733.6
551;40.26805;-102.249924;3724.59
552;40.308332;-102.369927;3807.66
553;40.313054;-102.425202;3869.86
554;40.421666;-102.075752;3576.5
556;40.372225;-102.06436;3598.48
557;40.355828;-102.083804;3602.41
520;40.204158;-102.0888;3599.6
538;40.224431;-102.542147;3952.44
542;40.348325;-102.136856;3643.04
549;40.30749;-102.252417;3710.29
570;40.384989;-102.449362;3863.69
517;40.253613;-102.066028;3596.53
150564;40.279649;-102.753465;4090
1092;40.087838;-102.705412;4123
149835;40.078472;-102.784169;4200
352;40.176378;-102.654939;4034.77
1086;40.151828;-102.247448;3710
377;40.158291;-102.675841;4064
351;40.151382;-102.618821;4012.26
149911;40.138399;-102.645166;4030
376;40.136652;-102.680848;4067
353;40.129345;-102.676308;4076
1026;40.129158;-102.662995;4052.77
149914;40.147246;-102.704376;4095
149913;40.108649;-102.775645;4180
149912;40.1001;-102.69097;4105
150538;40.233554;-102.544705;3940
150539;40.195049;-102.561519;3960
338;40.195274;-102.55169;3959.73
358;40.239437;-102.571598;3964.74
1093;40.223476;-102.656793;4042
361;40.208324;-102.676056;4053.78
362;40.209626;-102.580465;3968.74
355;40.180415;-102.599613;3990.74
150561;40.258958;-102.699874;4066
150560;40.241269;-102.727815;4100
149830;40.230552;-102.769651;4132
382;40.219881;-102.787651;4149
379;40.208984;-102.718696;4093
383;40.208877;-102.69466;4066.78
149909;40.186852;-102.760735;4150
381;40.18722;-102.704109;4084.79
340;40.311281;-102.523429;3895.72
1062;40.275221;-102.542386;3949
364;40.31666;-102.658822;3989.77
149833;40.324835;-102.731358;4050
1122;40.202373;-102.580394;3972
152888;40.216106;-102.699444;4071
149797;40.196291;-102.257749;3740
386;40.288726;-102.732407;4073
49526;40.346142;-102.075828;3602
589;40.165545;-102.241306;3720
585;40.091937;-102.055748;3475.23
586;40.165834;-102.194927;3671.58
587;40.159442;-102.123529;3618.57
519;40.231945;-102.079363;3599.54
521;40.184438;-102.104363;3615.36
522;40.228329;-102.12159;3629.55
524;40.210279;-102.128534;3635.56
525;40.1975;-102.138812;3626.56
526;40.191105;-102.194367;3679.57
574;40.079722;-102.459102;3912.51
575;40.07583;-102.534939;3958.73
583;40.159995;-102.079082;3591.72
584;40.11583;-102.056312;3543.64
530;40.259995;-102.357986;3810.68
531;40.253328;-102.372988;3815.65
532;40.2718;-102.405729;3850
533;40.231666;-102.354093;3800.64
539;40.216383;-102.484658;3906.7
1079;40.360198;-102.217567;3715
1080;40.391985;-102.122662;3628
344;40.391726;-102.478116;3859
1056;40.37148;-102.490392;3882
343;40.373331;-102.540484;3926.71
150562;40.391062;-102.643111;4010
149834;40.392922;-102.590556;3970
366;40.376658;-102.614096;3966.74
372;40.140555;-102.699519;4086.78
149836;40.299755;-102.585357;3959
1081;40.347917;-102.32344;3785
375;40.151035;-102.694884;4088
384;40.34349;-102.69883;4016.85
